price,postcode,bedrooms,baths,receptions,station,parking,garage,balcony,terrace,garden,porter,security,concierge,new,pre_owned,type_of_building,fireplace,wood_floors,listed,agent
350000.0,se5,2 beds,1 bath,1 reception,0.5 miles east dulwich,no,no,yes,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","petermans, view , agent,  properties"
300000.0,e3,1 bed,1 bath,1 reception,0.1 miles bromley-by-bow,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","ludlow thompson - bow, view , agent,  properties"
350000.0,e1,1 bed,1 bath,1 reception,0.1 miles aldgate,no,no,yes,no,yes,no,no,no,no,yes,flat,no,yes,"listed on,  , 19th mar 2021","ludlow thompson - docklands, view , agent,  properties"
640000.0,n4,2 beds,1 bath,1 reception,0.3 miles finsbury park,yes,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","ludlow thompson - finsbury park, view , agent,  properties"
340000.0,se11,1 bed,1 bath,1 reception,0.2 miles oval,no,no,no,no,yes,no,no,no,no,yes,flat,no,yes,"listed on,  , 19th mar 2021","ludlow thompson - kennington / oval, view , agent,  properties"
1160000.0,w1d,2 beds,1 bath,1 reception,0.2 miles piccadilly circus,no,no,yes,yes,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","chestertons - covent garden, view , agent,  properties"
535000.0,w12,2 beds,1 bath,1 reception,0.2 miles shepherd's bush hammersmith & city,yes,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","winkworth - shepherd's bush & acton, view , agent,  properties"
425000.0,nw2,2 beds,1 bath,1 reception,0.1 miles cricklewood,yes,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","paramount, view , agent,  properties"
660000.0,w14,1 bed,1 bath,1 reception,0.3 miles shepherd's bush central,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","chestertons - kensington, view , agent,  properties"
495000.0,nw6,1 bed,1 bath,1 reception,0.3 miles brondesbury park,no,no,yes,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","winkworth - kensal rise & queen's park, view , agent,  properties"
525000.0,nw3,1 bed,1 bath,1 reception,0.2 miles gospel oak,yes,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","day morris, view , agent,  properties"
649950.0,e8,2 beds,1 bath,1 reception,0 miles hackney downs,no,no,no,yes,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","keatons - hackney (mare street), view , agent,  properties"
880000.0,n1,3 beds,,1 reception,0.4 miles canonbury,no,no,no,no,yes,no,no,no,no,yes,maisonette,no,no,"listed on,  , 19th mar 2021","winkworth - islington, view , agent,  properties"
425000.0,sw9,1 bed,1 bath,1 reception,0.4 miles stockwell,yes,no,yes,yes,no,no,no,yes,no,yes,flat,no,no,"listed on,  , 19th mar 2021","chestertons - battersea rise, view , agent,  properties"
750000.0,n1,2 beds,1 bath,1 reception,0.5 miles angel,yes,no,no,no,no,yes,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","winkworth - islington, view , agent,  properties"
575000.0,sw18,2 beds,1 bath,1 reception,0.3 miles wandsworth town,no,no,no,yes,no,no,no,no,no,yes,flat,yes,no,"listed on,  , 19th mar 2021","chestertons - wandsworth, view , agent,  properties"
425000.0,nw1,2 beds,1 bath,1 reception,0.2 miles mornington crescent,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","london residential - camden town, view , agent,  properties"
1300000.0,w1u,2 beds,2 baths,1 reception,0.2 miles baker street,no,no,yes,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","berkshire hathaway homeservices kay & co, view , agent,  properties"
540000.0,e2,2 beds,2 baths,1 reception,0.2 miles hoxton,no,no,yes,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","henry wiltshire international, view , agent,  properties"
900000.0,ec1r,2 beds,1 bath,1 reception,0.2 miles angel,no,no,no,yes,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","savills - clerkenwell, view , agent,  properties"
350000.0,se16,1 bed,1,1,0.4 miles limehouse,yes,no,no,no,no,no,no,yes,no,yes,flat,no,no,"listed on,  , 19th mar 2021","hastings international - rotherhithe, view , agent,  properties"
950000.0,w2,2 beds,2 baths,1 reception,0.2 miles edgware road bakerloo,yes,no,no,no,no,no,no,yes,no,yes,flat,no,no,"listed on,  , 19th mar 2021","hamptons - hyde park & bayswater sales, view , agent,  properties"
500000.0,w1h,1 bed,1 bath,1 reception,0.1 miles marylebone,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","hamptons - hyde park & bayswater sales, view , agent,  properties"
800000.0,ec4y,1 bed,1 bath,2 receptions,0.2 miles temple,no,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","hamptons - city sales, view , agent,  properties"
725000.0,sw12,2 beds,2 baths,1,0.3 miles clapham south,yes,no,no,yes,no,no,no,no,no,yes,flat,no,yes,"listed on,  , 19th mar 2021","savills - clapham, view , agent,  properties"
600000.0,sw6,1 bed,1 bath,1 reception,0.3 miles putney bridge,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","john d wood & co. - parsons green sales, view , agent,  properties"
875000.0,w14,1 bed,1 bath,1 reception,0.2 miles kensington olympia,no,no,no,no,yes,yes,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","chestertons - kensington, view , agent,  properties"
625000.0,sw8,2 beds,1 bath,1 reception,0.4 miles wandsworth road,no,no,no,yes,no,no,no,no,no,yes,maisonette,no,no,"listed on,  , 19th mar 2021","chestertons - battersea rise, view , agent,  properties"
800000.0,sw6,2 beds,1 bath,1 reception,0.3 miles imperial wharf,no,no,no,yes,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","chestertons - parsons green, view , agent,  properties"
1200000.0,nw3,2 beds,1 bath,1 reception,0.1 miles hampstead heath,no,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","chestertons - hampstead, view , agent,  properties"
495000.0,se1,2 beds,,1,0.6 miles london bridge,yes,no,no,no,no,no,no,no,no,yes,flat,no,yes,"listed on,  , 19th mar 2021","williams lynch, view , agent,  properties"
495000.0,nw8,1 bed,1 bath,1 reception,0.2 miles london marylebone,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","foxtons - st john's wood, view , agent,  properties"
1650000.0,sw3,4 beds,3 baths,2 receptions,0.4 miles cadogan pier,no,no,yes,no,yes,no,no,no,no,yes,flat,yes,yes,"listed on,  , 19th mar 2021","foxtons - sloane square, view , agent,  properties"
350000.0,n1,1 bed,1 bath,1 reception,0.3 miles hoxton,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","foxtons - shoreditch, view , agent,  properties"
1500000.0,w1h,1 bed,1 bath,1 reception,0.3 miles marble arch,no,no,no,no,yes,no,no,no,no,yes,flat,yes,no,"listed on,  , 19th mar 2021","foxtons - marylebone & mayfair, view , agent,  properties"
1395000.0,w2,1 bed,1 bath,1 reception,0.2 miles lancaster gate,no,no,no,yes,yes,no,no,no,no,yes,flat,yes,no,"listed on,  , 19th mar 2021","foxtons - marylebone & mayfair, view , agent,  properties"
765000.0,sw6,1 bed,1 bath,1 reception,0.2 miles imperial wharf,yes,no,yes,no,no,yes,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","foxtons - fulham broadway, view , agent,  properties"
900000.0,sw6,2 beds,2 baths,1 reception,0.4 miles fulham broadway,no,no,no,no,no,no,no,yes,no,yes,flat,no,no,"listed on,  , 19th mar 2021","foxtons - fulham broadway, view , agent,  properties"
499950.0,sw18,2 beds,2 baths,1 reception,0.2 miles wandsworth town,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","foxtons - earlsfield, view , agent,  properties"
1200000.0,sw10,3 beds,1 bath,1 reception,0.3 miles west brompton,no,no,no,no,no,no,no,no,no,yes,flat,yes,no,"listed on,  , 19th mar 2021","foxtons - earls court, view , agent,  properties"
365000.0,n4,1 bed,1 bath,1 reception,0.3 miles finsbury park,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","foxtons - crouch end, view , agent,  properties"
499995.0,e14,2 beds,1 bath,1 reception,0.1 miles south quay,no,no,yes,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","keller williams prime properties, view , agent,  properties"
685000.0,w14,2 beds,1 bath,1 reception,0.2 miles barons court,no,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","strike, view , agent,  properties"
999950.0,w9,3 beds,,1,0.5 miles westbourne park,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","vickers and co, view , agent,  properties"
740000.0,n5,2 beds,,1,0.3 miles arsenal,no,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","portico - highbury, view , agent,  properties"
489950.0,wc1h,1 bed,1 bath,1 reception,0.3 miles king's cross st. pancras,no,no,no,no,yes,yes,yes,no,no,yes,flat,no,yes,"listed on,  , 19th mar 2021","residenza properties tooting ltd, view , agent,  properties"
489950.0,wc1h,1 bed,1 bath,1 reception,0.3 miles king's cross st. pancras,no,no,no,no,yes,yes,yes,no,no,yes,flat,no,yes,"listed on,  , 19th mar 2021","residenza properties battersea ltd, view , agent,  properties"
640000.0,nw6,1 bed,1 bath,1 reception,0.3 miles west hampstead,no,no,yes,yes,yes,no,no,no,no,yes,flat,no,yes,"listed on,  , 19th mar 2021","rose & co, view , agent,  properties"
760000.0,sw6,3 beds,1 bath,1 reception,0.5 miles imperial wharf,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","john d wood & co. - parsons green sales, view , agent,  properties"
420000.0,n19,1 bed,1 bath,1 reception,0.4 miles archway,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","stonebridge & co, view , agent,  properties"
625000.0,wc1n,1 bed,1 bath,1 reception,0.1 miles russell square,no,no,yes,no,no,yes,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","hudsons, view , agent,  properties"
449950.0,nw8,1 bed,1 bath,1 reception,0.3 miles edgware road bakerloo,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","elegant homes london, view , agent,  properties"
600000.0,sw12,2 beds,1 bath,1 reception,0.2 miles clapham south,no,no,no,yes,yes,no,no,yes,no,yes,flat,no,yes,"listed on,  , 19th mar 2021","knight frank - wandsworth sales, view , agent,  properties"
595000.0,sw18,2 beds,2 baths,1 reception,0.7 miles wandsworth town,yes,no,yes,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","savills - wandsworth, view , agent,  properties"
495000.0,w9,1 bed,1 bath,1 reception,0.3 miles westbourne park,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","dexters - maida vale, view , agent,  properties"
420000.0,w1w,,1 bath,1 reception,0.1 miles great portland street,no,no,no,no,no,no,no,no,no,yes,studio,no,yes,"listed on,  , 19th mar 2021","dexters - marylebone, view , agent,  properties"
375000.0,n7,1 bed,1 bath,1 reception,0.2 miles holloway road,no,no,yes,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","dexters - dartmouth park, view , agent,  properties"
625000.0,ec1v,2 beds,1 bath,1 reception,0.2 miles old street,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","savills - shoreditch, view , agent,  properties"
500000.0,nw5,2 beds,1 bath,1 reception,0 miles tufnell park,no,no,yes,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","burghleys, view , agent,  properties"
1200000.0,w10,3 beds,2 baths,1 reception,0.6 miles kensal green,yes,no,yes,yes,no,no,no,yes,no,yes,flat,no,no,"listed on,  , 19th mar 2021","liv international, view , agent,  properties"
625000.0,sw2,3 beds,1 bath,1 reception,0.8 miles streatham hill,no,no,no,no,yes,no,no,no,no,yes,flat,yes,no,"listed on,  , 19th mar 2021","ford & partners, view , agent,  properties"
600000.0,w14,2 beds,1 bath,1 reception,0.3 miles west kensington,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","marsh & parsons - fulham, view , agent,  properties"
475000.0,n7,2 beds,1 bath,1 reception,0.2 miles caledonian road,yes,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","nested ltd, view , agent,  properties"
950000.0,sw1x,1 bed,1 bath,1 reception,0.2 miles sloane square,no,no,no,no,yes,yes,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","hamptons - sloane square sales, view , agent,  properties"
1950000.0,w1u,2 beds,2 baths,1 reception,0.2 miles bond street,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","savills - marylebone & fitzrovia, view , agent,  properties"
2100000.0,sw1x,3 beds,2 baths,1 reception,0.4 miles sloane square,no,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","malverns, view , agent,  properties"
400000.0,n6,1 bed,1 bath,1 reception,0.2 miles highgate,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","dexters - highgate, view , agent,  properties"
975000.0,n19,2 beds,2 baths,1 reception,0.2 miles archway,yes,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","dexters - highgate, view , agent,  properties"
750000.0,n7,3 beds,1 bath,1 reception,0.3 miles highbury & islington,no,no,yes,no,no,no,no,no,no,yes,flat,yes,yes,"listed on,  , 19th mar 2021","keatons - kentish town, view , agent,  properties"
400000.0,se8,2 beds,1 bath,1 reception,0.2 miles deptford,yes,no,yes,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","keatons - deptford, view , agent,  properties"
500000.0,e3,2 beds,1 bath,1 reception,0.5 miles mile end,yes,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","keatons - bow, view , agent,  properties"
510000.0,se8,2 beds,2 baths,1 reception,0.3 miles surrey quays,no,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","doorsteps.co.uk, national, view , agent,  properties"
750000.0,n7,3 beds,2 baths,1 reception,0.3 miles caledonian road,no,no,no,yes,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","burghleys, view , agent,  properties"
385000.0,e14,2 beds,1 bath,1 reception,0.3 miles langdon park,yes,no,yes,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","hurford salvi carr - docklands, view , agent,  properties"
650000.0,n19,2 beds,1 bath,1 reception,0.2 miles tufnell park,no,no,no,no,no,no,no,no,no,yes,maisonette,no,no,"listed on,  , 19th mar 2021","burghleys, view , agent,  properties"
550000.0,e14,,1 bath,1 reception,0.1 miles heron quays,no,no,yes,no,yes,no,no,yes,no,yes,studio,no,no,"listed on,  , 19th mar 2021","johns&co - canary wharf, view , agent,  properties"
525000.0,sw10,2 beds,1 bath,1 reception,0.6 miles imperial wharf,no,no,no,yes,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","savills - chelsea, view , agent,  properties"
450000.0,sw11,1 bed,1 bath,1 reception,0.2 miles chelsea harbour pier,no,no,no,no,no,no,no,no,no,yes,flat,no,yes,"listed on,  , 19th mar 2021","first union, view , agent,  properties"
975000.0,w14,2 beds,2 baths,1 reception,0.2 miles west kensington,no,no,no,yes,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","dexters - west kensington, view , agent,  properties"
2300000.0,sw6,4 beds,3 baths,1 reception,0.1 miles putney bridge,yes,no,no,no,yes,yes,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","radstock property, view , agent,  properties"
745000.0,sw4,3 beds,2 baths,1 reception,0.2 miles clapham common,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","james pendleton, clapham common & brixton office, view , agent,  properties"
1180000.0,nw6,2 beds,2 baths,1 reception,0.1 miles brondesbury park,yes,no,yes,yes,no,no,no,yes,no,yes,flat,no,no,"listed on,  , 19th mar 2021","cityzen london, view , agent,  properties"
1650000.0,w8,1 bed,1 bath,1 reception,0.1 miles high street kensington,no,no,yes,yes,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","cityzen london, view , agent,  properties"
1100000.0,nw6,3 beds,2 baths,1 reception,0.2 miles brondesbury,no,no,no,yes,yes,no,no,yes,no,yes,flat,no,no,"listed on,  , 19th mar 2021","cityzen london, view , agent,  properties"
1625000.0,w11,2 beds,2 baths,1 reception,0.1 miles holland park,yes,no,no,no,yes,no,no,yes,no,yes,flat,no,no,"listed on,  , 19th mar 2021","cityzen london, view , agent,  properties"
765000.0,w11,1 bed,1 bath,1 reception,0.1 miles shepherd's bush,no,no,yes,no,yes,no,no,yes,no,yes,flat,no,no,"listed on,  , 19th mar 2021","cityzen london, view , agent,  properties"
740000.0,n1,,1 bath,1 reception,0.4 miles angel,no,no,no,no,yes,no,yes,yes,no,yes,studio,no,no,"listed on,  , 19th mar 2021","cityzen london, view , agent,  properties"
475000.0,e2,2 beds,1 bath,1 reception,0.2 miles bethnal green,yes,no,no,no,yes,no,no,yes,no,yes,flat,no,yes,"listed on,  , 19th mar 2021","kings group - hackney, view , agent,  properties"
500000.0,e14,2 beds,2 baths,1 reception,0.1 miles langdon park,no,no,yes,yes,no,no,no,yes,no,yes,flat,no,no,"listed on,  , 19th mar 2021","hamptons - canary wharf sales, view , agent,  properties"
2250000.0,nw8,3 beds,3 baths,1 reception,0.5 miles warwick avenue,yes,no,yes,no,yes,yes,no,yes,no,yes,flat,no,no,"listed on,  , 19th mar 2021","knight frank - st john's wood sales, view , agent,  properties"
415000.0,se5,2 beds,1 bath,1 reception,0.3 miles east dulwich,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","leaders - forest hill, view , agent,  properties"
600000.0,w9,2 beds,,1,0 miles maida vale,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","dexters - maida vale, view , agent,  properties"
499950.0,sw4,2 beds,1 bath,1 reception,0.3 miles clapham north,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","dexters - clapham, view , agent,  properties"
499950.0,w9,2 beds,1 bath,1 reception,0 miles maida vale,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","ashley milton, view , agent,  properties"
825000.0,nw1,2 beds,1 bath,1 reception,0.1 miles london marylebone,no,no,no,no,yes,no,no,no,no,yes,flat,no,yes,"listed on,  , 19th mar 2021","alexanders, view , agent,  properties"
300000.0,se15,1 bed,1 bath,1 reception,0.2 miles peckham rye,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","acorn - peckham rye, view , agent,  properties"
995000.0,sw5,2 beds,2 baths,2 receptions,0.1 miles earl's court,no,no,no,no,yes,no,no,no,no,yes,flat,no,yes,"listed on,  , 19th mar 2021","marsh & parsons - earls court, view , agent,  properties"
1000000.0,sw7,2 beds,1 bath,1 reception,0.5 miles gloucester road,no,no,no,no,yes,yes,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","marsh & parsons - south kensington, view , agent,  properties"
399995.0,se16,1 bed,1 bath,1 reception,0.3 miles greenland pier,yes,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","winkworth - surrey quays, view , agent,  properties"
490000.0,n7,3 beds,2 baths,1 reception,0.5 miles upper holloway,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","british homesellers, view , agent,  properties"
425000.0,n1,1 bed,1 bath,1 reception,0.2 miles caledonian road & barnsbury,no,no,no,no,yes,no,no,no,no,yes,flat,no,yes,"listed on,  , 19th mar 2021","myspace, view , agent,  properties"
700000.0,se1,2 beds,2 baths,1 reception,0.1 miles waterloo,yes,no,no,no,no,no,no,yes,no,yes,flat,no,no,"listed on,  , 19th mar 2021","life residential - south bank, view , agent,  properties"
775000.0,se24,3 beds,2 baths,1 reception,0.4 miles herne hill,yes,no,yes,yes,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","hamptons - dulwich sales, view , agent,  properties"
900000.0,n8,4 beds,1 bath,1 reception,0.4 miles harringay,no,no,no,yes,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","hamptons - crouch end sales, view , agent,  properties"
375000.0,se15,2 beds,1 bath,1 reception,0.7 miles denmark hill,yes,no,yes,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","arch residential, view , agent,  properties"
2000000.0,se1,2 beds,3 baths,1,0.1 miles waterloo,yes,no,yes,yes,yes,no,no,yes,no,yes,flat,no,no,"listed on,  , 19th mar 2021","nest seekers international, view , agent,  properties"
550000.0,se10,2 beds,2 baths,1 reception,0.2 miles greenwich,no,no,yes,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","john payne - greenwich west, view , agent,  properties"
459950.0,sw8,1 bed,1 bath,1 reception,0.4 miles stockwell,no,no,no,no,yes,no,no,no,no,yes,flat,no,yes,"listed on,  , 19th mar 2021","dexters - kennington, view , agent,  properties"
525000.0,sw11,2 beds,1 bath,1 reception,0.5 miles wandsworth town,yes,no,no,no,no,yes,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","john d wood & co. - wandsworth sales, view , agent,  properties"
730000.0,w11,1 bed,1 bath,1 reception,0.3 miles ladbroke grove,no,no,no,no,no,no,no,no,no,yes,flat,no,yes,"listed on,  , 19th mar 2021","knight frank - notting hill sales, view , agent,  properties"
725000.0,n19,2 beds,1 bath,1 reception,0.1 miles upper holloway,no,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","winkworth - kentish town, view , agent,  properties"
475000.0,sw6,2 beds,1 bath,1 reception,0.3 miles parsons green,no,no,yes,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","foxtons - fulham broadway, view , agent,  properties"
1100000.0,sw6,2 beds,2 baths,1 reception,0.1 miles imperial wharf,yes,no,yes,no,no,no,no,yes,no,yes,flat,no,no,"listed on,  , 19th mar 2021","foxtons - fulham broadway, view , agent,  properties"
530000.0,nw1,2 beds,,1,0.2 miles mornington crescent,no,no,yes,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","portico - camden, view , agent,  properties"
265000.0,nw1,,1,1,0.3 miles camden road,no,no,no,no,yes,no,no,no,no,yes,studio,no,no,"listed on,  , 19th mar 2021","portico - camden, view , agent,  properties"
1995000.0,w2,3 beds,2 baths,1 reception,0.1 miles edgware road bakerloo,yes,no,no,yes,no,no,no,yes,no,yes,flat,no,no,"listed on,  , 19th mar 2021","grange london, view , agent,  properties"
1175000.0,nw6,2 beds,2 baths,1 reception,0.3 miles kilburn high road,yes,no,yes,yes,no,no,yes,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","wayne and silver, view , agent,  properties"
799999.0,nw6,2 beds,2 baths,1 reception,0.3 miles kilburn high road,no,no,no,yes,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","wayne and silver, view , agent,  properties"
210000.0,se14,,1 bath,,0.5 miles queens road (peckham),yes,no,no,no,no,no,no,no,no,yes,studio,no,no,"listed on,  , 19th mar 2021","winkworth - forest hill and new cross, view , agent,  properties"
550000.0,sw12,2 beds,2 baths,1 reception,0.3 miles balham,no,no,no,no,yes,no,no,no,no,yes,flat,no,yes,"listed on,  , 19th mar 2021","marsh & parsons - balham & clapham south, view , agent,  properties"
600000.0,w2,1 bed,2 baths,1 reception,0.3 miles edgware road circle,no,no,no,no,no,no,no,yes,no,yes,flat,no,no,"listed on,  , 19th mar 2021","raf estates, view , agent,  properties"
600000.0,sw18,2 beds,2 baths,1 reception,0.1 miles wandsworth riverside quarter pier,yes,yes,yes,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","purplebricks, head office, view , agent,  properties"
400000.0,se16,1 bed,1 bath,1 reception,0.4 miles limehouse,yes,no,yes,no,no,no,no,yes,no,yes,flat,no,no,"listed on,  , 19th mar 2021","dexters - london bridge, view , agent,  properties"
495000.0,nw6,2 beds,1 bath,1 reception,0.2 miles brondesbury park,yes,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","marsh & parsons - queens park, view , agent,  properties"
625000.0,se15,2 beds,1 bath,1,0.5 miles peckham rye,no,no,no,no,yes,no,no,no,no,yes,flat,yes,no,"listed on,  , 19th mar 2021","munday's, london, view , agent,  properties"
425000.0,sw12,1 bed,1 bath,1 reception,0.1 miles clapham south,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","dexters - clapham, view , agent,  properties"
415000.0,sw2,1 bed,1,1,0.6 miles brixton,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","beresford residential, view , agent,  properties"
465000.0,sw2,2 beds,,1,0.6 miles brixton,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","beresford residential, view , agent,  properties"
1049995.0,w6,2 beds,2 baths,1 reception,0.1 miles hammersmith,no,no,yes,no,no,no,no,yes,no,yes,flat,no,no,"listed on,  , 19th mar 2021","trevlyn properties ltd, view , agent,  properties"
425000.0,e9,2 beds,1 bath,1 reception,0.4 miles hackney central,yes,no,yes,yes,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","purplebricks, head office, view , agent,  properties"
1000000.0,sw7,3 beds,2 baths,1 reception,0.2 miles gloucester road,no,no,no,no,yes,no,no,no,no,yes,maisonette,no,no,"listed on,  , 19th mar 2021","croft international ltd, view , agent,  properties"
900000.0,e1,2 beds,2 baths,1,0.2 miles aldgate east,no,no,no,no,yes,no,no,yes,no,yes,flat,no,yes,"listed on,  , 19th mar 2021","keller williams prime properties, view , agent,  properties"
550000.0,sw13,2 beds,2 baths,1 reception,0.7 miles ravenscourt park,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","laurent residential, view , agent,  properties"
855000.0,ec1v,2 beds,2 baths,1 reception,0.2 miles angel,no,no,yes,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","dexters - islington, view , agent,  properties"
500000.0,e1,2 beds,2 baths,1 reception,0.2 miles stepney green,yes,no,no,no,no,no,yes,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","purplebricks, head office, view , agent,  properties"
425000.0,e3,2 beds,2 baths,1 reception,0.4 miles bow church,yes,no,yes,no,no,no,no,yes,no,yes,flat,no,no,"listed on,  , 19th mar 2021","alex neil estate agents - east london & essex, view , agent,  properties"
500000.0,sw2,1 bed,1 bath,1,0.2 miles brixton,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","purplebricks, head office, view , agent,  properties"
650000.0,nw8,2 beds,1 bath,1 reception,0.3 miles st. john's wood,no,no,no,no,yes,yes,no,no,no,yes,flat,no,no,"listed on,  , 19th mar 2021","dexters - st johns wood, view , agent,  properties"
595000.0,sw6,1 bed,1 bath,1 reception,0.2 miles parsons green,no,no,no,no,no,no,no,no,no,yes,flat,no,yes,"listed on,  , 19th mar 2021","hamilton property, view , agent,  properties"
